Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Qatar,2881060,2020-05-17,32604,1.1316668170742714
Saudi Arabia,34813867,2021-04-05,393377,1.1299434216830897
Saudi Arabia,34813867,2021-04-04,392682,1.127947090738297
United Arab Emirates,9890400,2020-10-15,111437,1.126718838469627
Saudi Arabia,34813867,2021-04-03,392009,1.1260139530032673
Saudi Arabia,34813867,2021-04-02,391325,1.1240492186633562
Saudi Arabia,34813867,2021-04-01,390597,1.1219580979039185
Kuwait,4270563,2020-07-02,47859,1.120671911408402
Saudi Arabia,34813867,2021-03-31,390007,1.120263370914814
Saudi Arabia,34813867,2021-03-30,389422,1.1185830060188373
Bahrain,1701583,2020-06-15,19013,1.11737129484721
Saudi Arabia,34813867,2021-03-29,388866,1.116985941263003
Saudi Arabia,34813867,2021-03-28,388325,1.1154319627865528
Saudi Arabia,34813867,2021-03-27,387794,1.1139067084963588
United Arab Emirates,9890400,2020-10-14,110039,1.1125839197605758
Saudi Arabia,34813867,2021-03-26,387292,1.1124647543463069
Saudi Arabia,34813867,2021-03-25,386782,1.1109998208472502
Saudi Arabia,34813867,2021-03-24,386300,1.1096153150697106
Saudi Arabia,34813867,2021-03-23,385834,1.1082767679901806
Saudi Arabia,34813867,2021-03-22,385424,1.107099076353684
Saudi Arabia,34813867,2021-03-21,385020,1.105938619228941
Saudi Arabia,34813867,2021-03-20,384653,1.1048844415933454
Saudi Arabia,34813867,2021-03-19,384271,1.1037871776783659
Saudi Arabia,34813867,2021-03-18,383880,1.1026640619957557
Saudi Arabia,34813867,2021-03-17,383499,1.1015696704994018
Saudi Arabia,34813867,2021-03-16,383106,1.1004408099795406
Saudi Arabia,34813867,2021-03-15,382752,1.0994239737860778
Kuwait,4270563,2020-07-01,46940,1.0991525005016902
Saudi Arabia,34813867,2021-03-14,382407,1.0984329893602456
United Arab Emirates,9890400,2020-10-13,108608,1.0981153441721265
Saudi Arabia,34813867,2021-03-13,382059,1.0974333876785363
Oman,5106622,2020-07-12,56015,1.0969090721811796
Saudi Arabia,34813867,2021-03-12,381708,1.0964251687409503
Saudi Arabia,34813867,2021-03-11,381348,1.095391098035734
Saudi Arabia,34813867,2021-03-10,380958,1.0942708547717495
Saudi Arabia,34813867,2021-03-09,380572,1.0931621011822674
Saudi Arabia,34813867,2021-03-08,380182,1.092041857918283
Saudi Arabia,34813867,2021-03-07,379831,1.091033638980697
Saudi Arabia,34813867,2021-03-06,379474,1.0900081855313575
Saudi Arabia,34813867,2021-03-05,379092,1.0889109216163777
Saudi Arabia,34813867,2021-03-04,378708,1.087807912864147
Saudi Arabia,34813867,2021-03-03,378333,1.0867307558795465
Saudi Arabia,34813867,2021-03-02,378002,1.0857799853144725
Saudi Arabia,34813867,2021-03-01,377700,1.0849125148895409
United Arab Emirates,9890400,2020-10-12,107293,1.0848196230688345
Saudi Arabia,34813867,2021-02-28,377383,1.0840019581852256
Saudi Arabia,34813867,2021-02-27,377061,1.083077039387782
Saudi Arabia,34813867,2021-02-26,376723,1.0821061618923287
Kuwait,4270563,2020-06-30,46195,1.081707493836293
Saudi Arabia,34813867,2021-02-25,376377,1.0811123050478706
Saudi Arabia,34813867,2021-02-24,376021,1.0800897240171567
Saudi Arabia,34813867,2021-02-23,375668,1.0790757602423195
Saudi Arabia,34813867,2021-02-22,375333,1.078113500002743
Saudi Arabia,34813867,2021-02-21,375006,1.0771742191121716
Saudi Arabia,34813867,2021-02-20,374691,1.0762694072451073
Saudi Arabia,34813867,2021-02-19,374366,1.0753358711917869
Qatar,2881060,2020-05-16,30972,1.0750209992155666
Saudi Arabia,34813867,2021-02-18,374029,1.0743678661149594
United Arab Emirates,9890400,2020-10-11,106229,1.0740617164118742
Saudi Arabia,34813867,2021-02-17,373702,1.0734285852243877
Saudi Arabia,34813867,2021-02-16,373368,1.072469197403437
Saudi Arabia,34813867,2021-02-15,373046,1.0715442786059934
Bahrain,1701583,2020-06-14,18227,1.0711790138947086
Oman,5106622,2020-07-11,54697,1.0710994469533872
Saudi Arabia,34813867,2021-02-14,372732,1.0706423391575546
Saudi Arabia,34813867,2021-02-13,372410,1.069717420360111
Saudi Arabia,34813867,2021-02-12,372073,1.0687494152832835
Saudi Arabia,34813867,2021-02-11,371720,1.0677354515084463
Saudi Arabia,34813867,2021-02-10,371356,1.0666898911287275
Kuwait,4270563,2020-06-29,45524,1.0659952797792704
Saudi Arabia,34813867,2021-02-09,370987,1.0656299686558808
Saudi Arabia,34813867,2021-02-08,370634,1.0646160048810436
Saudi Arabia,34813867,2021-02-07,370278,1.0635934238503295
United Arab Emirates,9890400,2020-10-10,105133,1.062980263690043
Saudi Arabia,34813867,2021-02-06,369961,1.062682867146014
Saudi Arabia,34813867,2021-02-05,369575,1.061574113556532
Saudi Arabia,34813867,2021-02-04,369248,1.0606348326659605
Saudi Arabia,34813867,2021-02-03,368945,1.0597644898224032
Saudi Arabia,34813867,2021-02-02,368639,1.0588855297229693
Saudi Arabia,34813867,2021-02-01,368329,1.057995079949033
Saudi Arabia,34813867,2021-01-31,368074,1.0572626131995047
Saudi Arabia,34813867,2021-01-30,367813,1.0565129119382228
Saudi Arabia,34813867,2021-01-29,367543,1.0557373589093104
Saudi Arabia,34813867,2021-01-28,367276,1.054970423136275
Saudi Arabia,34813867,2021-01-27,367023,1.0542437012239978
Saudi Arabia,34813867,2021-01-26,366807,1.053623258800868
Saudi Arabia,34813867,2021-01-25,366584,1.0529827094473592
Saudi Arabia,34813867,2021-01-24,366371,1.052370884280106
Kuwait,4270563,2020-06-28,44942,1.0523671000755639
Saudi Arabia,34813867,2021-01-23,366185,1.0518366144157443
United Arab Emirates,9890400,2020-10-09,104004,1.0515651540888133
Saudi Arabia,34813867,2021-01-22,365988,1.0512707479465007
Saudi Arabia,34813867,2021-01-21,365775,1.0506589227792478
Saudi Arabia,34813867,2021-01-20,365563,1.0500499700306203
Oman,5106622,2020-07-10,53614,1.04989168965316
Saudi Arabia,34813867,2021-01-19,365325,1.0493663343977273
Saudi Arabia,34813867,2021-01-18,365099,1.0487171677883413
Saudi Arabia,34813867,2021-01-17,364929,1.048228856621989
Saudi Arabia,34813867,2021-01-16,364753,1.0477233109438833
Saudi Arabia,34813867,2021-01-15,364613,1.0473211723362992
Saudi Arabia,34813867,2021-01-14,364440,1.0468242439140703
Saudi Arabia,34813867,2021-01-13,364271,1.0463388051663436
Saudi Arabia,34813867,2021-01-12,364096,1.0458361319068634
Saudi Arabia,34813867,2021-01-11,363949,1.0454138863689
Saudi Arabia,34813867,2021-01-10,363809,1.045011747761316
Saudi Arabia,34813867,2021-01-09,363692,1.0446756747821206
Saudi Arabia,34813867,2021-01-08,363582,1.0443597087333045
Saudi Arabia,34813867,2021-01-07,363485,1.044081084126621
Saudi Arabia,34813867,2021-01-06,363377,1.0437708629150562
Saudi Arabia,34813867,2021-01-05,363259,1.0434319175172353
Saudi Arabia,34813867,2021-01-04,363155,1.043133185980173
Saudi Arabia,34813867,2021-01-03,363061,1.0428631786293663
Saudi Arabia,34813867,2021-01-02,362979,1.0426276403020671
Saudi Arabia,34813867,2021-01-01,362878,1.0423375260208814
Saudi Arabia,34813867,2020-12-31,362741,1.041944004669174
Saudi Arabia,34813867,2020-12-30,362601,1.0415418660615898
Saudi Arabia,34813867,2020-12-29,362488,1.0412172827568968
Bahrain,1701583,2020-06-13,17713,1.0409718479792052
Saudi Arabia,34813867,2020-12-28,362339,1.0407892923816824
United Arab Emirates,9890400,2020-10-08,102929,1.0406960284720537
Saudi Arabia,34813867,2020-12-27,362220,1.040447474565236
Saudi Arabia,34813867,2020-12-26,362066,1.040005122096893
Saudi Arabia,34813867,2020-12-25,361903,1.0395369178609202
Kuwait,4270563,2020-06-27,44391,1.0394648199780685
Saudi Arabia,34813867,2020-12-24,361725,1.0390256273455631
Saudi Arabia,34813867,2020-12-23,361536,1.0384827402253245
Saudi Arabia,34813867,2020-12-22,361359,1.0379743221285933
Saudi Arabia,34813867,2020-12-21,361178,1.0374544143573594
Saudi Arabia,34813867,2020-12-20,361010,1.0369718480282584
Saudi Arabia,34813867,2020-12-19,360848,1.036506516210911
Saudi Arabia,34813867,2020-12-18,360690,1.036052674068066
Saudi Arabia,34813867,2020-12-17,360516,1.0355528732272115
Saudi Arabia,34813867,2020-12-16,360335,1.0350329654559776
Saudi Arabia,34813867,2020-12-15,360155,1.0345159301033695
Saudi Arabia,34813867,2020-12-14,360013,1.034108046658534
Saudi Arabia,34813867,2020-12-13,359888,1.033748994330334
Saudi Arabia,34813867,2020-12-12,359749,1.0333497281413755
Saudi Arabia,34813867,2020-12-11,359583,1.0328729066495255
Saudi Arabia,34813867,2020-12-10,359415,1.0323903403204246
Saudi Arabia,34813867,2020-12-09,359274,1.031985329294215
Saudi Arabia,34813867,2020-12-08,359115,1.0315286147327443
Saudi Arabia,34813867,2020-12-07,358922,1.0309742379380034
Saudi Arabia,34813867,2020-12-06,358713,1.0303739024452525
Saudi Arabia,34813867,2020-12-05,358526,1.029836760162265
United Arab Emirates,9890400,2020-10-07,101840,1.029685351451913
Saudi Arabia,34813867,2020-12-04,358336,1.029291000623401
Saudi Arabia,34813867,2020-12-03,358102,1.0286188546650104
Saudi Arabia,34813867,2020-12-02,357872,1.0279581983811221
Saudi Arabia,34813867,2020-12-01,357623,1.0272429661433473
Saudi Arabia,34813867,2020-11-30,357360,1.0264875200448145
Saudi Arabia,34813867,2020-11-29,357128,1.025821118923675
Saudi Arabia,34813867,2020-11-28,356911,1.0251978040819194
Saudi Arabia,34813867,2020-11-27,356691,1.0245658719842872
Saudi Arabia,34813867,2020-11-26,356389,1.0236984015593558
Kuwait,4270563,2020-06-26,43703,1.0233545319434463
Saudi Arabia,34813867,2020-11-25,356067,1.0227734827619122
Saudi Arabia,34813867,2020-11-24,355741,1.021837074289966
Qatar,2881060,2020-05-15,29425,1.0213254843703359
Saudi Arabia,34813867,2020-11-23,355489,1.0211132247963146
Saudi Arabia,34813867,2020-11-22,355258,1.0204496960938008
Saudi Arabia,34813867,2020-11-21,355034,1.019806274321666
Saudi Arabia,34813867,2020-11-20,354813,1.0191714698054082
United Arab Emirates,9890400,2020-10-06,100794,1.0191094394564426
Saudi Arabia,34813867,2020-11-19,354527,1.0183499580784863
Saudi Arabia,34813867,2020-11-18,354208,1.0174336565369198
Saudi Arabia,34813867,2020-11-17,353918,1.0166006551354954
Saudi Arabia,34813867,2020-11-16,353556,1.0155608395930276
Bahrain,1701583,2020-06-12,17269,1.0148784984335175
Saudi Arabia,34813867,2020-11-15,353255,1.0146962415867218
Saudi Arabia,34813867,2020-11-14,352950,1.0138201539059133
Oman,5106622,2020-07-09,51725,1.0129005044822192
Saudi Arabia,34813867,2020-11-13,352601,1.0128176798055786
Saudi Arabia,34813867,2020-11-12,352160,1.0115509431916885
Saudi Arabia,34813867,2020-11-11,351849,1.0106576209991267
Saudi Arabia,34813867,2020-11-10,351455,1.0095258880606397
United Arab Emirates,9890400,2020-10-05,99733,1.008381865243064
Saudi Arabia,34813867,2020-11-09,350984,1.0081729788879816
Saudi Arabia,34813867,2020-11-08,350592,1.007046990786746
Saudi Arabia,34813867,2020-11-07,350229,1.006004302825653
Saudi Arabia,34813867,2020-11-06,349822,1.004835228445033
Saudi Arabia,34813867,2020-11-05,349386,1.003582853924271
Saudi Arabia,34813867,2020-11-04,348936,1.0022902655427506
Kuwait,4270563,2020-06-25,42788,1.0019287855020522
Saudi Arabia,34813867,2020-11-03,348510,1.0010666152082446
Saudi Arabia,34813867,2020-11-02,348037,0.9997079611983352
United Arab Emirates,9890400,2020-10-04,98801,0.9989585861036965
Saudi Arabia,34813867,2020-11-01,347656,0.9986135697019812
Saudi Arabia,34813867,2020-10-31,347282,0.9975392851360063
Saudi Arabia,34813867,2020-10-30,346880,0.9963845728485146
Saudi Arabia,34813867,2020-10-29,346482,0.9952413502355255
Saudi Arabia,34813867,2020-10-28,346047,0.9939918481333888
Saudi Arabia,34813867,2020-10-27,345631,0.9927969219851389
Saudi Arabia,34813867,2020-10-26,345232,0.991650826953524
Saudi Arabia,34813867,2020-10-25,344875,0.9906253735041843
Saudi Arabia,34813867,2020-10-24,344552,0.9896975822881152
Saudi Arabia,34813867,2020-10-23,344157,0.9885629769310029
United Arab Emirates,9890400,2020-10-03,97760,0.9884332281808622
Saudi Arabia,34813867,2020-10-22,343774,0.9874628405973976
Saudi Arabia,34813867,2020-10-21,343373,0.9863110007285316
Saudi Arabia,34813867,2020-10-20,342968,0.9851476711851631
Saudi Arabia,34813867,2020-10-19,342583,0.9840417900143067
Oman,5106622,2020-07-08,50207,0.9831743959118181
Saudi Arabia,34813867,2020-10-18,342202,0.9829473985179527
Saudi Arabia,34813867,2020-10-17,341854,0.9819477968362433
Qatar,2881060,2020-05-14,28272,0.9813054917287387
Saudi Arabia,34813867,2020-10-16,341495,0.9809165985496526
Kuwait,4270563,2020-06-24,41879,0.9806435357586342
Saudi Arabia,34813867,2020-10-15,341062,0.9796728412847674
Bahrain,1701583,2020-06-11,16667,0.9794996776531031
Saudi Arabia,34813867,2020-10-14,340590,0.9783170596934836
Saudi Arabia,34813867,2020-10-13,340089,0.9768779779620574
United Arab Emirates,9890400,2020-10-02,96529,0.9759868154978565
Saudi Arabia,34813867,2020-10-12,339615,0.9755164515335226
Saudi Arabia,34813867,2020-10-11,339267,0.9745168498518133
Saudi Arabia,34813867,2020-10-10,338944,0.9735890586357442
Saudi Arabia,34813867,2020-10-09,338539,0.9724257290923757
Saudi Arabia,34813867,2020-10-08,338132,0.971256654711756
Saudi Arabia,34813867,2020-10-07,337711,0.9700473664703781
Saudi Arabia,34813867,2020-10-06,337243,0.9687030745535967
Saudi Arabia,34813867,2020-10-05,336766,0.9673329308691849
Saudi Arabia,34813867,2020-10-04,336387,0.9662442842100821
Saudi Arabia,34813867,2020-10-03,335997,0.9651240409460977
United Arab Emirates,9890400,2020-10-01,95348,0.9640459435412116
Saudi Arabia,34813867,2020-10-02,335578,0.9639204975419708
Saudi Arabia,34813867,2020-10-01,335097,0.9625388641830567
Saudi Arabia,34813867,2020-09-30,334605,0.961125634219261
Kuwait,4270563,2020-06-23,41033,0.960833501343968
Saudi Arabia,34813867,2020-09-29,334187,0.9599249632337596
Oman,5106622,2020-07-07,48997,0.9594796716890344
Saudi Arabia,34813867,2020-09-28,333648,0.9583767295945607
Saudi Arabia,34813867,2020-09-27,333193,0.9570697791199121
Saudi Arabia,34813867,2020-09-26,332790,0.9559121944137948
Saudi Arabia,34813867,2020-09-25,332329,0.9545880094273929
Saudi Arabia,34813867,2020-09-24,331857,0.9532322278361091
United Arab Emirates,9890400,2020-09-30,94190,0.952337620318693
Bahrain,1701583,2020-06-10,16200,0.9520546455859045
Saudi Arabia,34813867,2020-09-23,331359,0.9518017633605597
Saudi Arabia,34813867,2020-09-22,330798,0.9501903365115975
Saudi Arabia,34813867,2020-09-21,330246,0.9486047614302656
Saudi Arabia,34813867,2020-09-20,329754,0.94719153146647
Saudi Arabia,34813867,2020-09-19,329271,0.9458041532703046
Saudi Arabia,34813867,2020-09-18,328720,0.9442214506075984
Kuwait,4270563,2020-06-22,40291,0.9434587430275587
Saudi Arabia,34813867,2020-09-17,328144,0.9425669374792521
United Arab Emirates,9890400,2020-09-29,93090,0.9412157243387528
Saudi Arabia,34813867,2020-09-16,327551,0.9408635932342707
Saudi Arabia,34813867,2020-09-15,326930,0.9390798212677725
Saudi Arabia,34813867,2020-09-14,326258,0.9371495559513684
Saudi Arabia,34813867,2020-09-13,325651,0.9354059978456286
Oman,5106622,2020-07-06,47735,0.9347666617971724
Saudi Arabia,34813867,2020-09-12,325050,0.9336796742516423
Saudi Arabia,34813867,2020-09-11,324407,0.9318327090753808
United Arab Emirates,9890400,2020-09-28,92095,0.9311554638841705
Saudi Arabia,34813867,2020-09-10,323720,0.9298593574795929
Kuwait,4270563,2020-06-21,39650,0.9284490124604181
Saudi Arabia,34813867,2020-09-09,323012,0.9278256850926673
Saudi Arabia,34813867,2020-09-08,322237,0.9255995606578264
United Arab Emirates,9890400,2020-09-27,91469,0.9248260939901318
Bahrain,1701583,2020-06-09,15731,0.9244920759081396
Saudi Arabia,34813867,2020-09-07,321456,0.9233562017112319
Qatar,2881060,2020-05-13,26539,0.9211540197010821
Saudi Arabia,34813867,2020-09-06,320688,0.9211501842067702
Saudi Arabia,34813867,2020-09-05,319932,0.9189786357258157
Saudi Arabia,34813867,2020-09-04,319141,0.9167065525929653
Kuwait,4270563,2020-06-20,39145,0.9166238737140746
United Arab Emirates,9890400,2020-09-26,90618,0.916221790827469
Saudi Arabia,34813867,2020-09-03,318319,0.9143454244827213
Saudi Arabia,34813867,2020-09-02,317486,0.9119526997675955
Saudi Arabia,34813867,2020-09-01,316670,0.909608806169105
Saudi Arabia,34813867,2020-08-31,315772,0.9070293742433152
Bahrain,1701583,2020-06-08,15417,0.9060386710492524
Kuwait,4270563,2020-06-19,38678,0.9056885473882484
United Arab Emirates,9890400,2020-09-25,89540,0.9053223327671276
Saudi Arabia,34813867,2020-08-30,314821,0.9042977041303685
Oman,5106622,2020-07-05,46178,0.9042768389749622
Saudi Arabia,34813867,2020-08-29,313911,0.9016838031810714
Saudi Arabia,34813867,2020-08-28,312924,0.8988487259976032
Saudi Arabia,34813867,2020-08-27,311855,0.8957781104868356
United Arab Emirates,9890400,2020-09-24,88532,0.8951306317236917
Saudi Arabia,34813867,2020-08-26,310836,0.892851115907348
Kuwait,4270563,2020-06-18,38074,0.8915452131252952
Saudi Arabia,34813867,2020-08-25,309768,0.889783372815206
Saudi Arabia,34813867,2020-08-24,308654,0.8865834984662865
United Arab Emirates,9890400,2020-09-23,87530,0.8849995955674188
Oman,5106622,2020-07-04,45106,0.8832844882585786
Saudi Arabia,34813867,2020-08-23,307479,0.883208406581205
Saudi Arabia,34813867,2020-08-22,306370,0.8800228943254135
Kuwait,4270563,2020-06-17,37533,0.8788770941910937
Saudi Arabia,34813867,2020-08-21,305186,0.8766219506727019
United Arab Emirates,9890400,2020-09-22,86447,0.8740495834344416
Saudi Arabia,34813867,2020-08-20,303973,0.8731377068798476
Qatar,2881060,2020-05-12,25149,0.8729078880689747
Saudi Arabia,34813867,2020-08-19,302686,0.869440904108699
Bahrain,1701583,2020-06-07,14763,0.8676038723941176
Saudi Arabia,34813867,2020-08-18,301323,0.8655257975220046
United Arab Emirates,9890400,2020-09-21,85595,0.8654351694572515
Kuwait,4270563,2020-06-16,36958,0.8654128273016931
Saudi Arabia,34813867,2020-08-17,299914,0.8614785596785327
Oman,5106622,2020-07-03,43929,0.8602359837873256
United Arab Emirates,9890400,2020-09-20,84916,0.8585699263932702
Saudi Arabia,34813867,2020-08-16,298542,0.857537601324208
Saudi Arabia,34813867,2020-08-15,297315,0.8540131436705953
Kuwait,4270563,2020-06-15,36431,0.853072533996103
United Arab Emirates,9890400,2020-09-19,84242,0.851755237401925
Saudi Arabia,34813867,2020-08-14,295902,0.849954416152621
Saudi Arabia,34813867,2020-08-13,294519,0.8459818611934147
Bahrain,1701583,2020-06-06,14383,0.8452717263865471
United Arab Emirates,9890400,2020-09-18,83433,0.8435755884494054
Saudi Arabia,34813867,2020-08-12,293037,0.8417249367902737
Kuwait,4270563,2020-06-14,35920,0.8411068985517834
Saudi Arabia,34813867,2020-08-11,291468,0.8372181119667057
United Arab Emirates,9890400,2020-09-17,82568,0.8348297338833617
Oman,5106622,2020-07-02,42555,0.8333297432236026
Saudi Arabia,34813867,2020-08-10,289947,0.8328491632371664
Kuwait,4270563,2020-06-13,35466,0.8304759817382392
Saudi Arabia,34813867,2020-08-09,288690,0.8292385330247858
United Arab Emirates,9890400,2020-09-16,81782,0.8268826336649681
Saudi Arabia,34813867,2020-08-08,287262,0.8251367192274274
Saudi Arabia,34813867,2020-08-07,285793,0.8209171362664194
Qatar,2881060,2020-05-11,23623,0.8199412716153083
Kuwait,4270563,2020-06-12,34952,0.8184400979449313
United Arab Emirates,9890400,2020-09-15,80940,0.8183693278330502
Saudi Arabia,34813867,2020-08-06,284226,0.8164160562801025
Bahrain,1701583,2020-06-05,13835,0.813066421091419
Saudi Arabia,34813867,2020-08-05,282824,0.8123889253670096
United Arab Emirates,9890400,2020-09-14,80266,0.8115546388417052
Saudi Arabia,34813867,2020-08-04,281456,0.8084594566871873
Oman,5106622,2020-07-01,41194,0.8066780740771492
Kuwait,4270563,2020-06-11,34432,0.8062637174536471
Saudi Arabia,34813867,2020-08-03,280093,0.804544350100493
United Arab Emirates,9890400,2020-09-13,79489,0.8036985359540564
Saudi Arabia,34813867,2020-08-02,278835,0.8009308474694868
United Arab Emirates,9890400,2020-09-12,78849,0.7972276146566367
Saudi Arabia,34813867,2020-08-01,277478,0.7970329753945462
Saudi Arabia,34813867,2020-07-31,275905,0.7925146608964755
Kuwait,4270563,2020-06-10,33823,0.7920033026090472
Saudi Arabia,34813867,2020-07-30,274219,0.787671763093712
United Arab Emirates,9890400,2020-09-11,77842,0.7870460244277279
Oman,5106622,2020-06-30,40070,0.7846674376916875
Saudi Arabia,34813867,2020-07-29,272590,0.7829925931526078
Qatar,2881060,2020-05-10,22520,0.7816567513345782
Bahrain,1701583,2020-06-04,13296,0.7813900350438385
Saudi Arabia,34813867,2020-07-28,270831,0.7779400087901756
United Arab Emirates,9890400,2020-09-10,76911,0.7776328561028877
Kuwait,4270563,2020-06-09,33140,0.7760100951560719
Saudi Arabia,34813867,2020-07-27,268934,0.7724910306574102
United Arab Emirates,9890400,2020-09-09,75981,0.7682297985925746
Saudi Arabia,34813867,2020-07-26,266941,0.7667663003365872
Oman,5106622,2020-06-29,39060,0.7648891968115126
Kuwait,4270563,2020-06-08,32510,0.7612579418685546
Saudi Arabia,34813867,2020-07-25,264973,0.7611133804814042
United Arab Emirates,9890400,2020-09-08,75098,0.7593019493650408
Saudi Arabia,34813867,2020-07-24,262772,0.7547911870864561
Bahrain,1701583,2020-06-03,12815,0.7531222397026769
United Arab Emirates,9890400,2020-09-07,74454,0.7527905848095122
United Arab Emirates,9890400,2020-09-06,73984,0.7480385019817196
Saudi Arabia,34813867,2020-07-23,260394,0.7479605755947767
Oman,5106622,2020-06-28,38150,0.7470691976026422
Kuwait,4270563,2020-06-07,31848,0.7457564728584967
United Arab Emirates,9890400,2020-09-05,73471,0.7428516541292567
Saudi Arabia,34813867,2020-07-22,258156,0.7415321027106814
Qatar,2881060,2020-05-09,21331,0.7403872185931567
United Arab Emirates,9890400,2020-09-04,72766,0.7357235298875677
Saudi Arabia,34813867,2020-07-21,255825,0.7348364948944052
United Arab Emirates,9890400,2020-09-03,72154,0.7295357113969101
Kuwait,4270563,2020-06-06,31131,0.728967117450322
Saudi Arabia,34813867,2020-07-20,253349,0.7277243863774168
Oman,5106622,2020-06-27,36953,0.7236290447971281
Bahrain,1701583,2020-06-02,12311,0.7235027618400043
United Arab Emirates,9890400,2020-09-02,71540,0.7233276712771981
Saudi Arabia,34813867,2020-07-19,250920,0.7207472815358317
Kuwait,4270563,2020-06-05,30644,0.7175634687979079
United Arab Emirates,9890400,2020-09-01,70805,0.7158962225996927
Saudi Arabia,34813867,2020-07-18,248416,0.7135547452973264
United Arab Emirates,9890400,2020-08-31,70231,0.7100926150610692
Saudi Arabia,34813867,2020-07-17,245851,0.7061869915226596
Oman,5106622,2020-06-26,36034,0.7056328038378403
United Arab Emirates,9890400,2020-08-30,69690,0.7046226644018442
Qatar,2881060,2020-05-08,20201,0.7011655432375583
United Arab Emirates,9890400,2020-08-29,69328,0.7009625495429912
Kuwait,4270563,2020-06-04,29921,0.700633616691757
Saudi Arabia,34813867,2020-07-16,243238,0.6986813616539639
Bahrain,1701583,2020-06-01,11871,0.6976444875154488
United Arab Emirates,9890400,2020-08-28,68901,0.6966452317398689
United Arab Emirates,9890400,2020-08-27,68511,0.6927020140742538
Saudi Arabia,34813867,2020-07-15,240474,0.6907419965728024
United Arab Emirates,9890400,2020-08-26,68020,0.6877376041413896
Kuwait,4270563,2020-06-03,29359,0.6874737593146384
United Arab Emirates,9890400,2020-08-25,67621,0.6837033891450295
Oman,5106622,2020-06-25,34902,0.6834655081186741
Saudi Arabia,34813867,2020-07-14,237803,0.6830697664238219
United Arab Emirates,9890400,2020-08-24,67282,0.6802758230203025
United Arab Emirates,9890400,2020-08-23,67007,0.6774953490253175
Saudi Arabia,34813867,2020-07-13,235111,0.6753372154837037
United Arab Emirates,9890400,2020-08-22,66617,0.6735521313597024
Kuwait,4270563,2020-06-02,28649,0.6708483167207696
Bahrain,1701583,2020-05-31,11398,0.6698468426165518
United Arab Emirates,9890400,2020-08-21,66193,0.6692651460001617
Saudi Arabia,34813867,2020-07-12,232259,0.6671450775634893
United Arab Emirates,9890400,2020-08-20,65802,0.6653118175200194
United Arab Emirates,9890400,2020-08-19,65341,0.6606507320229718
Saudi Arabia,34813867,2020-07-11,229480,0.6591626262029437
Oman,5106622,2020-06-24,33536,0.6567159268886555
United Arab Emirates,9890400,2020-08-18,64906,0.6562525277036318
Qatar,2881060,2020-05-07,18890,0.6556614579356209
United Arab Emirates,9890400,2020-08-17,64541,0.6525620804011971
Saudi Arabia,34813867,2020-07-10,226486,0.6505626048378941
United Arab Emirates,9890400,2020-08-16,64312,0.6502467038744641
Kuwait,4270563,2020-06-01,27762,0.6500782215365983
United Arab Emirates,9890400,2020-08-15,64102,0.6481234328237483
United Arab Emirates,9890400,2020-08-14,63819,0.6452620723125455
United Arab Emirates,9890400,2020-08-13,63489,0.6419255035185635
Saudi Arabia,34813867,2020-07-09,223327,0.6414886343996201
United Arab Emirates,9890400,2020-08-12,63212,0.639124807894524
United Arab Emirates,9890400,2020-08-11,62966,0.6366375475208284
Oman,5106622,2020-06-23,32394,0.6343528070023589
Bahrain,1701583,2020-05-30,10793,0.6342917154202881
United Arab Emirates,9890400,2020-08-10,62704,0.633988514114697
Kuwait,4270563,2020-05-31,27043,0.633242033895765
Saudi Arabia,34813867,2020-07-08,220144,0.6323457259143318
United Arab Emirates,9890400,2020-08-09,62525,0.6321786783143251
United Arab Emirates,9890400,2020-08-08,62300,0.6299037450457009
United Arab Emirates,9890400,2020-08-07,62061,0.6274872603736957
United Arab Emirates,9890400,2020-08-06,61845,0.6253033244358166
Qatar,2881060,2020-05-06,17972,0.6237981853900996
Saudi Arabia,34813867,2020-07-07,217108,0.6236250629670068
United Arab Emirates,9890400,2020-08-05,61606,0.6228868397638113
United Arab Emirates,9890400,2020-08-04,61352,0.620318692873898
United Arab Emirates,9890400,2020-08-03,61163,0.6184077489282537
United Arab Emirates,9890400,2020-08-02,60999,0.6167495753457899
United Arab Emirates,9890400,2020-08-01,60760,0.6143330906737847
Bahrain,1701583,2020-05-29,10449,0.6140752464029083
Saudi Arabia,34813867,2020-07-06,213716,0.6138818189889679
Kuwait,4270563,2020-05-30,26192,0.6133149188994519
United Arab Emirates,9890400,2020-07-31,60506,0.6117649437838713
United Arab Emirates,9890400,2020-07-30,60223,0.6089035832726684
Oman,5106622,2020-06-22,31076,0.6085431817745665
United Arab Emirates,9890400,2020-07-29,59921,0.6058501172854485
United Arab Emirates,9890400,2020-07-28,59546,0.6020585618377416
Saudi Arabia,34813867,2020-07-05,209509,0.6017975538310639
United Arab Emirates,9890400,2020-07-27,59177,0.5983276712771981
United Arab Emirates,9890400,2020-07-26,58913,0.5956584162420124
Qatar,2881060,2020-05-05,17142,0.5949893441997043
United Arab Emirates,9890400,2020-07-25,58562,0.5921095203429588
Saudi Arabia,34813867,2020-07-04,205929,0.591514295151412
Bahrain,1701583,2020-05-28,10052,0.5907440307055254
Kuwait,4270563,2020-05-29,25184,0.5897114736394241
United Arab Emirates,9890400,2020-07-24,58249,0.5889448353959394
